1966-03-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-03-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-03-28	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-03-29	0	0.4	0	3	3	1.8	0	1.3	0	0	0	1.8	1.7	0	1	0	0.1	0	0	0.3	1.1	0.2	0.3	0	0.5	0	2.5	0	2.3	0	0.6	0	6.5	0	0	1.6	0.9	1	1.9	0	2.4	0.5	1	0	104	1.4	2.4	1.8	0.3	0	0	0	0.2
1966-03-30	2.1	0	3	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0.5	0.2	0	0	0	0	0	0.4	0.3	0	0	1	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1966-03-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0.4	1	0.6	0	0	0	0	0	0	0
1966-04-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-04	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-05	2	0.8	0	0	0	2	0	5.5	0	0	2.5	4.6	0	4.8	7.5	0	2	0	0	2	4.8	5.9	1.7	3.5	0	2.1	1	0.1	3.8	0	0.1	0	1.5	0	0	5.1	0	2.6	3.1	0	11	1.7	0.2	1.4	6.7	4.6	4	7.5	6.9	0	2.4	0.9	2.9
1966-04-06	0	0	1.5	0	0	0	0	0.3	0	0	0	0	0	0.4	0	0	0	0	0	0.2	0.7	0.8	4	1.5	0	6	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.4	0	0.7	0	0	0	0	0	0.8	0.3	2.6	1.8	3.9	1.6
1966-04-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-10	3.5	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0.2	0	0	2	0	4.5	0	0	0	0	1.1	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0
1966-04-11	0	0	3	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-14	0	0	0	0	0	0	0	0	0	0	2.5	2.8	0	0.4	2.2	0.5	1.2	0	0	2.7	0.8	0	6.1	4.3	4.5	3.1	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	2.8	4.9	1.2	2.4	0.1	0.1	5.2	3.4	7.9	3	4.8	3.2
1966-04-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0
1966-04-17	0	0	0	1	1	0	0	0	0	0	0	0.5	0	0.2	0	0	0	0	0	0	0.4	0	0	0	0	0.7	0	0	1.4	0	0	0	0.6	0	0	0.1	0	0	0.9	0	0	0.2	0	0	0.1	0	1	0	0	0	0.3	0	0
1966-04-18	0	0	1	1.8	2.1	0	0	0	0	0	2.1	1.4	0	0	0	1.1	4	0	0	0	0	0	1.2	0	0	0	3	0	0	0.5	0	0	0.5	0	0	0	0	1.3	0	0	0	0.1	4.2	1.6	3	1.5	0	0	0	0	0	0.6	0
1966-04-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
