dt	dushikou	gangfangyao	maying	maoyupu	hulonggou	yunzhousk	zhenanpu	zhenningpu	yangtian	zhuanlou	paoliang	longguan	tianjiayao	dongshanmiao	diaoe	shangzhuangzi	nanbuzi	xiapu	baihepu	wanquansi	shicao	qianjiadian	heilongshan	qingyanggou	baichao	sidaogou	dongwankou	qiansongtai	hedaziying	dongmao	sandaoying	sihai	baoshansi	daodekeng	dengjiashanzi	sandaohe	labagoumen	xiaoliangqian	changshaoying	tanghekou	qifengcha	liulimiao	zhangjiafen
1990-8-18	9.3	1.5	8.3	17.6	0	4.8	11.3	0.3	4.3	1.0	1.7	2.7	0	1.9	2.1	5.4	0	0	3.4	0	0	0	7.4	4.4	7.1	7.3	1.0	6.7	6.1	0	0.1	0	0	0	4.0	0.6	0.5	0	0	0	0	0	0
1990-8-19	0	0	0	0	0	0	0	0	0	0	0	0.6	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0
1990-8-20	6.4	14.3	18.2	10.7	12.0	5.2	13.1	10.2	9.4	6.1	7.9	8.5	40.2	4.2	8.3	12.1	10.8	17.2	12.1	12.9	11.6	11.6	8.3	10.5	18.1	13.3	16.7	20.5	11.9	12.0	21.2	11.2	11.6	13.7	7.2	10.5	9.7	19.3	19.0	14.8	7.0	10.5	16.0
1990-8-21	3.5	4.2	1.2	8.4	4.0	0.2	6.7	0.3	17.6	2.0	0	1.8	3.7	1.5	9.6	17.4	5.8	2.9	3.3	2.9	4.4	11.5	2.1	10.8	9.3	3.2	21.8	9.2	5.7	4.0	14.2	9.5	4.4	3.4	3.8	9.1	10.5	2.2	15.1	1.2	5.5	3.5	2.8
1990-8-22	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-23	0.1	0.5	0	0	0	0	0	0	2.3	1.8	0	1.6	2.1	0	0	0	0	0	0.2	0.4	0	0	2.2	0	0.4	2.2	0	0	0	0	0	0	0	0	1.4	3.3	0	0	0	0	0	0	0
1990-8-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0
1990-8-25	1.4	0.6	3.7	3.6	0	4.6	1.1	1.2	3.0	4.6	3.6	2.2	1.9	2.5	0	0	0	0.1	0.9	0.3	0	0	0	0	2.7	0	0.8	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-26	0	6.1	2.4	3.8	1.4	3.8	2.4	2.4	1.2	1.9	3.1	1.8	1.1	4.7	9.3	4.1	1.8	0.6	0	0.7	0	0	4.7	4.6	0	3.8	2.2	0	0	0	0.2	0	0	0	2.0	0.5	0	0	0	0	23.8	17.0	0.7
1990-8-27	0	23.7	13.4	6.8	10.8	18.5	12.1	18.6	15.4	28.6	13.6	24.7	14.7	9.5	8.3	17.2	22.9	15.6	28.9	13.6	21.2	14.9	23.2	22.0	13.0	17.6	13.9	16.2	17.3	14.2	12.0	23.2	10.8	0.2	18.6	18.7	12.6	21.0	17.6	9.4	0	0	33.6
1990-8-28	0	1.6	0.9	0	1.0	0.6	0	0.3	0.4	0.8	0	0.8	0	0	0	0	0	0.2	0.9	2.0	13.5	4.7	0	4.5	2.8	0.6	0.1	4.6	1.3	4.5	16.3	20.3	13.0	0	2.2	6.5	16.1	6.2	5.2	13.6	19.6	21.0	19.6
1990-8-29	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-8-30	0	0.1	0	0	2.0	0.7	0	5.2	1.1	5.6	8.6	2.0	1.9	0.9	0	0	0	0	0	0	0	2.1	0	0.5	1.9	0	1.7	0	12.1	1.5	1.8	0	0	4.7	13.2	1.3	5.7	2.7	5.0	0.8	5.0	1.5	10.1
1990-8-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-1	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0.1	0	0.7	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-2	0.7	0.3	1.6	0	1.4	3.6	0.6	3.6	25.9	3.2	6.1	2.6	0	0.4	0	0	7.2	7.3	11.9	4.9	3.9	2.9	2.0	0	6.3	0	4.3	14.8	0	7.2	17.1	0	24.5	10.4	0.2	4.0	17.4	7.1	7.6	28.0	30.0	27.6	30.3
1990-9-3	3.8	3.6	18.6	38.8	3.3	13.4	6.1	8.2	16.9	5.6	12.2	1.2	1.2	1.8	6.3	5.1	24.8	14.9	12.2	7.8	11.1	7.4	13.0	11.0	2.2	15.1	18.5	19.4	8.7	15.4	13.6	0	10.5	13.5	11.8	3.8	5.1	5.6	5.0	8.0	7.0	11.4	8.6
1990-9-4	0.1	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9
1990-9-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4	0	0	0	0	0	0	0	0	0	0	0.9	0.3	0	0	0	0	0	0	0	0	0	0	0	0.9
1990-9-7	13.3	12.2	11.6	6.5	10.1	14.1	13.9	14.1	9.9	8.2	13.0	14.1	14.9	15.3	5.5	12.0	11.4	14.0	0	15.2	11.2	10.7	13.8	13.0	14.2	16.2	12.2	14.8	8.0	19.4	12.9	0	9.6	16.0	16.6	13.6	0	11.0	9.6	8.3	9.0	11.4	7.5
1990-9-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6
1990-9-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.7	0	0	0	0	0	0	0	0	0	0	0
1990-9-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-11	1.8	0.5	0.3	0	0.2	1.3	0	0	0	1.8	0	0	0	0	0	0	0	0.1	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-12	2.1	1.2	0.4	2.9	3.6	0.9	2.5	0.2	0	0.4	0	1.4	2.5	1.1	0	1.1	0	0.6	0.5	0	0	0.3	7.1	0	0.6	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0.2	7.0	0	0.9
1990-9-13	4.7	5.1	12.7	7.8	7.3	8.5	9.5	10.3	4.5	6.1	9.5	1.5	1.2	2.8	5.1	6.3	9.8	7.5	4.7	19.7	13.6	23.2	4.5	8.7	17.9	5.9	21.2	7.7	8.7	21.4	19.2	10.0	13.4	18.3	2.7	3.2	17.4	0	12.6	16.7	0	21.6	17.7
1990-9-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1	0	0	0	0	0
1990-9-15	0.6	0.5	0.2	0	0.4	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
1990-9-16	9.4	9.5	11.2	5.3	18.8	5.8	6.5	5.2	4.9	4.2	3.1	1.0	2.1	2.5	3.8	6.8	0	3.1	16.7	3.0	4.3	8.5	6.8	4.7	3.5	9.6	6.4	4.6	3.9	4.1	2.3	0.1	14.3	9.9	7.2	3.3	9.9	0	9.3	13.4	5.0	18.8	12.2
1990-9-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0	0
1990-9-18	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0
1990-9-19	0	0	0	0	0	0	0	1.0	0.7	0	0	0	2.8	0.5	0	0	0	0	0.4	0.1	0	0.5	0	0	0.1	0	0.5	5.1	0	0	0	0	0	0.8	0	0.2	0	0	0	0	0	0	0
1990-9-20	1.8	0.5	1.0	2.1	1.0	1.2	1.6	0.8	0.3	1.6	1.2	1.2	1.3	1.7	0	0	0	0.7	0	0.5	0	2.7	0	2.5	3.3	8.8	4.0	0.2	0	0	1.6	0	2.5	1.5	8.5	2.7	1.0	0.2	0	0.9	0	0	0.5
1990-9-21	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.1	0.2	0	1.0	0	0	0	0	0
1990-9-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-23	0	0.6	1.3	0	0	2.6	0	0.5	7.5	0	10.6	1.0	4.8	6.0	16.3	9.6	2.0	4.8	5.8	5.0	0	18.9	3.2	0	0	6.9	0.9	3.4	0	1.3	2.1	0	0	0	6.3	0	3.7	0	0	1.3	0	0	0.3
1990-9-24	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4	4.5	0.2	4.8	0	0	0	0	0	0	0	0	3.0	6.6	0	0.6	0	0	0	0	0
1990-9-25	0	3.6	4.4	0.7	2.6	5.8	3.4	11.9	9.9	12.0	12.3	22.6	14.0	0.6	6.1	0	0	1.0	0	0.8	2.2	0	2.8	7.2	6.6	3.3	13.6	8.5	6.8	0	1.5	0	0	2.2	1.6	4.0	0	0	0	0	0	0	0
1990-9-26	5.4	0	7.6	5.8	8.1	15.7	13.3	15.6	10.0	17.4	11.3	12.4	10.8	10.1	9.7	18.9	2.2	14.8	19.8	21.7	30.8	18.4	12.3	13.8	11.1	13.5	14.3	24.5	3.7	10.1	22.0	19.1	17.8	19.4	13.0	6.8	19.7	0.3	18.6	19.5	14.8	19.7	24.3
1990-9-27	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2	0	1.0	0	0	0	0	0
1990-9-28	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-29	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-9-30	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-9	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-10	0	0.2	0.1	0.1	0.5	0.2	0.6	0.1	0.1	1.4	0	0.3	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-12	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-13	0	0	0	0	0.5	0.2	0	0	8.3	0	0.6	0.1	2.4	0	0	6.7	0	3.2	0.4	0.6	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.2	0	0	0	3.4	0	0	0
1990-10-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0
1990-10-15	0.9	0	0	0.6	0.7	0	0	0	7.4	1.2	1.3	0.5	0	0	0	0	0	0.1	1.0	0	0	0	0	0	0	0	0	9.6	1.0	0.6	1.7	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-19	0	0.7	0	0	0	0.1	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-20	0	0.5	0	0	0	0.8	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	1.6	0	0	0	0	0	0	0
1990-10-21	1.5	0.1	0	0	0	0.1	1.6	0	0	0	0	0.4	0	0	0	0	1.1	0.6	0	0.9	0	0	2.6	3.3	2.8	2.4	1.0	0.4	0.7	0.3	0.5	0	0	0	2.1	0.3	0	0	0	0.1	0	0	0
1990-10-22	0	0	0	0	0	1.2	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	1.5	0.5	0.3	0.1	0	0	1.9	0.9	0	0	0	0	0	0	0	0
1990-10-23	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-24	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-25	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-10-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-3	2.6	3.1	1.1	1.9	2.6	2.3	2.4	3.0	1.9	1.0	0	0.2	0	0.4	1.4	0	2.1	0.2	0	1.6	0	0	2.5	2.7	2.6	2.5	2.0	1.9	1.5	0.8	1.6	0	0	0	2.1	0.2	0	2.0	0	0.2	0	0.4	0.1
1990-11-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0.5	0	0	0	0	0
1990-11-5	0	0.6	0.2	0.9	2.3	0.4	0.7	0	0	2.1	3.7	0	0.5	0	0	0	1.1	0	0	1.3	0	0	2.1	2.3	2.2	2.0	1.3	0.6	3.0	0.6	0.4	0	0	1.4	4.2	1.2	0	0	0	0.2	0	0	0
1990-11-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-7	0.3	0	0	0.6	2.3	0.4	1.3	0	2.3	0.6	0	0.1	0	2.6	1.6	1.3	2.5	0	2.4	2.4	0	1.1	2.6	2.5	2.6	2.7	4.1	5.4	4.4	3.6	3.5	0	0	2.4	0.8	1.1	2.2	3.4	2.0	2.7	0	0	2.4
1990-11-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0
1990-11-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-13	0	0	0	0	0	0	0	0	0	0.8	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-23	0	0	0	0	0.6	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0
1990-11-24	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-25	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-27	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-11-28	0	0	0	0	0	0.8	1.1	2.0	2.8	1.2	0	1.2	0	0	1.2	0	0	0.1	0.6	0.3	0	0	1.0	0	0	0.8	0	0	1.2	0	0.6	0.2	0	0	0	0	1.5	0	1.0	2.3	0	1.2	2.1
1990-11-29	1.6	0.5	0.4	1.2	0	0	0	0	0	0	0	0	5.6	2.1	0	0.6	2.1	0	0	0	0	0	0	1.6	1.2	0	0.5	1.3	0	1.2	0	0	0	0	1.4	2.3	0	1.6	0	0	0	0	0
1990-11-30	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-9	0.3	0.4	0	0	0	0	0.2	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.2	0	0	0	0	0	0	0.5	0.2
1990-12-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-11	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-12	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-13	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-20	1.8	0.9	0	0.1	0	0	0.3	0	0	2.0	0.2	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-21	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990-12-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
