station	dt	qobs	qcal	pmean	wmean	eta	ep	temp	tempmax	tempmin
zhangjiafen	1982-12-21	8.680	10.000	1.300	100.000	0.100	1.300	0	0	0
zhangjiafen	1982-12-22	8.570	10.000	0.100	100.000	0.100	1.000	0	0	0
zhangjiafen	1982-12-23	8.340	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1982-12-24	8.120	10.000	0	100.000	0.100	0.700	0	0	0
zhangjiafen	1982-12-25	7.910	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1982-12-26	7.750	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1982-12-27	7.660	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1982-12-28	7.670	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1982-12-29	7.740	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1982-12-30	7.820	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1982-12-31	7.930	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1983-1-1	8.070	10.000	0	100.000	0.100	0.900	0	0	0
zhangjiafen	1983-1-2	8.330	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1983-1-3	8.640	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1983-1-4	8.960	10.000	0	100.000	0.100	0.300	0	0	0
zhangjiafen	1983-1-5	9.270	10.000	0	100.000	0.100	0.600	0	0	0
zhangjiafen	1983-1-6	9.520	10.000	0	100.000	0.100	0.600	0	0	0
zhangjiafen	1983-1-7	9.250	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1983-1-8	8.280	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1983-1-9	7.310	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-1-10	6.750	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-1-11	6.600	10.000	0	100.000	0.100	1.900	0	0	0
zhangjiafen	1983-1-12	6.600	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1983-1-13	6.600	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1983-1-14	6.600	10.000	0	100.000	0.100	1.100	0	0	0
zhangjiafen	1983-1-15	6.600	10.000	0	100.000	0.100	0.200	0	0	0
zhangjiafen	1983-1-16	6.580	10.000	0	100.000	0.100	0.300	0	0	0
zhangjiafen	1983-1-17	6.430	10.000	0	100.000	0.100	2.900	0	0	0
zhangjiafen	1983-1-18	6.180	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-1-19	5.860	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-1-20	5.590	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-1-21	5.340	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-1-22	5.270	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1983-1-23	6.170	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1983-1-24	7.290	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1983-1-25	7.430	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1983-1-26	7.430	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-1-27	7.430	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-1-28	7.430	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-1-29	7.170	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-1-30	6.280	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1983-1-31	6.220	10.000	2.200	100.000	0.100	0.400	0	0	0
zhangjiafen	1983-2-1	6.700	10.000	0.900	100.000	0.100	0	0	0	0
zhangjiafen	1983-2-2	7.080	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1983-2-3	7.260	10.000	0	100.000	0.100	0.800	0	0	0
zhangjiafen	1983-2-4	7.300	10.000	0.100	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-2-5	7.300	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1983-2-6	7.270	10.000	0	100.000	0.100	2.100	0	0	0
zhangjiafen	1983-2-7	7.220	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1983-2-8	7.100	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-2-9	7.020	10.000	0.100	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-2-10	7.020	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-2-11	7.030	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1983-2-12	7.030	10.000	0	100.000	0.100	1.000	0	0	0
zhangjiafen	1983-2-13	7.130	10.000	0.100	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-2-14	7.280	10.000	0	100.000	0.100	2.100	0	0	0
zhangjiafen	1983-2-15	7.430	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-2-16	7.530	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-2-17	7.450	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-2-18	7.370	10.000	0.200	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-2-19	7.300	10.000	0	100.000	0.100	0.400	0	0	0
zhangjiafen	1983-2-20	7.270	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-2-21	7.240	10.000	0.100	100.000	0.100	2.600	0	0	0
zhangjiafen	1983-2-22	7.280	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-2-23	7.510	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1983-2-24	7.840	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1983-2-25	8.180	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1983-2-26	8.550	10.000	0	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-2-27	8.930	10.000	0	100.000	0.100	1.800	0	0	0
zhangjiafen	1983-2-28	9.380	10.000	0.200	100.000	0.100	1.800	0	0	0
zhangjiafen	1983-3-1	10.100	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-3-2	10.800	10.000	0	100.000	0.100	4.600	0	0	0
zhangjiafen	1983-3-3	11.300	10.000	0	100.000	0.100	2.500	0	0	0
zhangjiafen	1983-3-4	11.300	10.000	0	100.000	0.100	3.100	0	0	0
zhangjiafen	1983-3-5	11.300	10.000	0	100.000	0.100	4.900	0	0	0
zhangjiafen	1983-3-6	11.200	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1983-3-7	11.100	10.000	0	100.000	0.100	3.900	0	0	0
zhangjiafen	1983-3-8	11.000	10.000	0	100.000	0.100	2.300	0	0	0
zhangjiafen	1983-3-9	11.000	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-3-10	11.000	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-3-11	11.000	10.000	1.100	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-3-12	11.000	10.000	0	100.000	0.100	2.300	0	0	0
zhangjiafen	1983-3-13	10.800	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1983-3-14	10.100	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-3-15	9.700	10.000	3.500	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-3-16	10.800	10.000	0	100.000	0.100	3.600	0	0	0
zhangjiafen	1983-3-17	10.200	10.000	0	100.000	0.100	4.200	0	0	0
zhangjiafen	1983-3-18	10.200	10.000	0	100.000	0.100	5.600	0	0	0
zhangjiafen	1983-3-19	11.500	10.000	0	100.000	0.100	4.300	0	0	0
zhangjiafen	1983-3-20	10.800	10.000	0	100.000	0.100	6.100	0	0	0
zhangjiafen	1983-3-21	12.700	10.000	0.200	100.000	0.100	3.800	0	0	0
zhangjiafen	1983-3-22	12.100	10.000	0	100.000	0.100	3.700	0	0	0
zhangjiafen	1983-3-23	12.100	10.000	0	100.000	0.100	5.800	0	0	0
zhangjiafen	1983-3-24	12.100	10.000	0	100.000	0.100	3.700	0	0	0
zhangjiafen	1983-3-25	10.800	10.000	0	100.000	0.100	3.800	0	0	0
zhangjiafen	1983-3-26	10.800	10.000	1.200	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-3-27	10.200	10.000	0.100	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-3-28	9.760	10.000	0	100.000	0.100	5.800	0	0	0
zhangjiafen	1983-3-29	9.760	10.000	0	100.000	0.100	5.400	0	0	0
zhangjiafen	1983-3-30	10.800	10.000	0.100	100.000	0.100	6.700	0	0	0
zhangjiafen	1983-3-31	10.800	10.000	1.200	100.000	0.100	4.800	0	0	0
zhangjiafen	1983-4-1	10.800	10.000	0.100	100.000	0.100	0	0	0	0
zhangjiafen	1983-4-2	10.200	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1983-4-3	9.330	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1983-4-4	8.460	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1983-4-5	8.460	10.000	0	100.000	0.100	23.700	0	0	0
zhangjiafen	1983-4-6	8.020	10.000	0	100.000	0.100	6.800	0	0	0
zhangjiafen	1983-4-7	8.020	10.000	0.100	100.000	0.100	4.600	0	0	0
zhangjiafen	1983-4-8	8.020	10.000	2.500	100.000	0.100	1.100	0	0	0
zhangjiafen	1983-4-9	8.020	10.000	0	100.000	0.100	3.900	0	0	0
zhangjiafen	1983-4-10	7.640	10.000	0	100.000	0.100	5.400	0	0	0
zhangjiafen	1983-4-11	7.640	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1983-4-12	7.640	10.000	0.100	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-4-13	6.870	10.000	1.600	100.000	0.100	2.700	0	0	0
zhangjiafen	1983-4-14	7.260	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1983-4-15	7.260	10.000	0	100.000	0.100	9.400	0	0	0
zhangjiafen	1983-4-16	6.870	10.000	0	100.000	0.100	6.000	0	0	0
zhangjiafen	1983-4-17	6.870	10.000	0	100.000	0.100	4.400	0	0	0
zhangjiafen	1983-4-18	6.490	10.000	0	100.000	0.100	3.500	0	0	0
zhangjiafen	1983-4-19	6.490	10.000	0	100.000	0.100	6.200	0	0	0
zhangjiafen	1983-4-20	6.110	10.000	0.600	100.000	0.100	5.000	0	0	0
zhangjiafen	1983-4-21	6.110	10.000	2.100	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-4-22	5.790	10.000	0	100.000	0.100	6.800	0	0	0
zhangjiafen	1983-4-23	5.700	10.000	0	100.000	0.100	8.000	0	0	0
zhangjiafen	1983-4-24	5.470	10.000	0	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-4-25	5.470	10.000	15.400	100.000	0.100	0.500	0	0	0
zhangjiafen	1983-4-26	6.110	10.000	0.700	100.000	0.100	4.200	0	0	0
zhangjiafen	1983-4-27	7.260	10.000	10.500	100.000	0.100	5.200	0	0	0
zhangjiafen	1983-4-28	7.640	10.000	0.700	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-4-29	8.020	10.000	0	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-4-30	8.460	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1983-5-1	8.020	10.000	0	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-5-2	8.020	10.000	0	100.000	0.100	5.400	0	0	0
zhangjiafen	1983-5-3	7.260	10.000	0	100.000	0.100	5.200	0	0	0
zhangjiafen	1983-5-4	7.260	10.000	0	100.000	0.100	5.600	0	0	0
zhangjiafen	1983-5-5	7.260	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-5-6	7.260	10.000	0	100.000	0.100	10.500	0	0	0
zhangjiafen	1983-5-7	7.260	10.000	0	100.000	0.100	9.000	0	0	0
zhangjiafen	1983-5-8	6.490	10.000	0	100.000	0.100	6.400	0	0	0
zhangjiafen	1983-5-9	7.260	10.000	0	100.000	0.100	5.000	0	0	0
zhangjiafen	1983-5-10	7.260	10.000	4.100	100.000	0.100	3.400	0	0	0
zhangjiafen	1983-5-11	6.490	10.000	14.100	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-5-12	8.890	10.000	0	100.000	0.100	6.600	0	0	0
zhangjiafen	1983-5-13	15.900	10.000	0	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-5-14	14.600	10.000	0	100.000	0.100	3.800	0	0	0
zhangjiafen	1983-5-15	12.100	10.000	0	100.000	0.100	6.300	0	0	0
zhangjiafen	1983-5-16	9.330	10.000	0	100.000	0.100	7.200	0	0	0
zhangjiafen	1983-5-17	8.890	10.000	1.200	100.000	0.100	5.500	0	0	0
zhangjiafen	1983-5-18	8.020	10.000	0	100.000	0.100	7.000	0	0	0
zhangjiafen	1983-5-19	7.640	10.000	0.200	100.000	0.100	6.100	0	0	0
zhangjiafen	1983-5-20	7.640	10.000	1.300	100.000	0.100	2.700	0	0	0
zhangjiafen	1983-5-21	6.490	10.000	1.100	100.000	0.100	0.800	0	0	0
zhangjiafen	1983-5-22	8.020	10.000	0	100.000	0.100	2.400	0	0	0
zhangjiafen	1983-5-23	8.020	10.000	0	100.000	0.100	5.700	0	0	0
zhangjiafen	1983-5-24	7.640	10.000	0.100	100.000	0.100	8.800	0	0	0
zhangjiafen	1983-5-25	7.260	10.000	1.400	100.000	0.100	7.900	0	0	0
zhangjiafen	1983-5-26	6.110	10.000	0.100	100.000	0.100	3.100	0	0	0
zhangjiafen	1983-5-27	5.470	10.000	0	100.000	0.100	8.600	0	0	0
zhangjiafen	1983-5-28	6.490	10.000	0	100.000	0.100	8.400	0	0	0
zhangjiafen	1983-5-29	5.470	10.000	0	100.000	0.100	10.600	0	0	0
zhangjiafen	1983-5-30	4.520	10.000	0	100.000	0.100	13.000	0	0	0
zhangjiafen	1983-5-31	5.470	10.000	0	100.000	0.100	7.000	0	0	0
zhangjiafen	1983-6-1	4.840	10.000	0	100.000	0.100	8.000	0	0	0
zhangjiafen	1983-6-2	3.800	10.000	0	100.000	0.100	7.300	0	0	0
zhangjiafen	1983-6-3	3.120	10.000	0	100.000	0.100	8.600	0	0	0
zhangjiafen	1983-6-4	2.910	10.000	0	100.000	0.100	7.000	0	0	0
zhangjiafen	1983-6-5	2.710	10.000	0	100.000	0.100	10.300	0	0	0
zhangjiafen	1983-6-6	2.910	10.000	0	100.000	0.100	8.400	0	0	0
zhangjiafen	1983-6-7	2.910	10.000	0	100.000	0.100	11.000	0	0	0
zhangjiafen	1983-6-8	2.500	10.000	0	100.000	0.100	7.300	0	0	0
zhangjiafen	1983-6-9	2.300	10.000	0	100.000	0.100	9.000	0	0	0
zhangjiafen	1983-6-10	2.500	10.000	3.100	100.000	0.100	7.800	0	0	0
zhangjiafen	1983-6-11	2.500	10.000	0	100.000	0.100	6.000	0	0	0
zhangjiafen	1983-6-12	2.910	10.000	0	100.000	0.100	8.500	0	0	0
zhangjiafen	1983-6-13	2.910	10.000	0	100.000	0.100	8.900	0	0	0
zhangjiafen	1983-6-14	2.910	10.000	0	100.000	0.100	11.000	0	0	0
zhangjiafen	1983-6-15	2.710	10.000	4.400	100.000	0.100	9.100	0	0	0
zhangjiafen	1983-6-16	2.500	10.000	5.400	100.000	0.100	8.100	0	0	0
zhangjiafen	1983-6-17	2.500	10.000	0.800	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-6-18	2.500	10.000	8.300	100.000	0.100	6.700	0	0	0
zhangjiafen	1983-6-19	5.160	10.000	6.900	100.000	0.100	0.700	0	0	0
zhangjiafen	1983-6-20	6.870	10.000	0	100.000	0.100	4.800	0	0	0
zhangjiafen	1983-6-21	7.260	10.000	0	100.000	0.100	7.000	0	0	0
zhangjiafen	1983-6-22	6.870	10.000	0	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-6-23	5.160	10.000	8.800	100.000	0.100	6.500	0	0	0
zhangjiafen	1983-6-24	4.840	10.000	4.800	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-6-25	4.840	10.000	0.500	100.000	0.100	4.600	0	0	0
zhangjiafen	1983-6-26	5.470	10.000	0.100	100.000	0.100	6.000	0	0	0
zhangjiafen	1983-6-27	5.160	10.000	3.800	100.000	0.100	7.400	0	0	0
zhangjiafen	1983-6-28	5.470	10.000	4.000	100.000	0.100	3.700	0	0	0
zhangjiafen	1983-6-29	8.020	10.000	2.700	100.000	0.100	4.400	0	0	0
zhangjiafen	1983-6-30	7.160	10.000	8.000	100.000	0.100	4.400	0	0	0
zhangjiafen	1983-7-1	12.000	10.000	4.600	100.000	0.100	3.300	0	0	0
zhangjiafen	1983-7-2	13.100	10.000	6.900	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-7-3	10.100	10.000	0.200	100.000	0.100	5.800	0	0	0
zhangjiafen	1983-7-4	8.460	10.000	0	100.000	0.100	7.500	0	0	0
zhangjiafen	1983-7-5	6.490	10.000	0	100.000	0.100	4.600	0	0	0
zhangjiafen	1983-7-6	5.790	10.000	0.100	100.000	0.100	5.500	0	0	0
zhangjiafen	1983-7-7	4.520	10.000	1.200	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-7-8	3.120	10.000	0.800	100.000	0.100	7.500	0	0	0
zhangjiafen	1983-7-9	3.120	10.000	0	100.000	0.100	3.500	0	0	0
zhangjiafen	1983-7-10	2.910	10.000	0	100.000	0.100	6.300	0	0	0
zhangjiafen	1983-7-11	2.910	10.000	3.400	100.000	0.100	4.300	0	0	0
zhangjiafen	1983-7-12	3.120	10.000	0.400	100.000	0.100	4.200	0	0	0
zhangjiafen	1983-7-13	3.800	10.000	27.200	100.000	0.100	1.200	0	0	0
zhangjiafen	1983-7-14	12.900	10.000	0.500	100.000	0.100	6.500	0	0	0
zhangjiafen	1983-7-15	11.800	10.000	0.100	100.000	0.100	5.300	0	0	0
zhangjiafen	1983-7-16	8.460	10.000	0	100.000	0.100	5.800	0	0	0
zhangjiafen	1983-7-17	6.490	10.000	8.000	100.000	0.100	6.900	0	0	0
zhangjiafen	1983-7-18	5.790	10.000	0	100.000	0.100	6.000	0	0	0
zhangjiafen	1983-7-19	8.890	10.000	0.300	100.000	0.100	5.700	0	0	0
zhangjiafen	1983-7-20	6.110	10.000	0	100.000	0.100	5.700	0	0	0
zhangjiafen	1983-7-21	4.840	10.000	0	100.000	0.100	8.800	0	0	0
zhangjiafen	1983-7-22	3.800	10.000	0	100.000	0.100	7.400	0	0	0
zhangjiafen	1983-7-23	3.320	10.000	0.300	100.000	0.100	7.200	0	0	0
zhangjiafen	1983-7-24	2.910	10.000	0.300	100.000	0.100	5.900	0	0	0
zhangjiafen	1983-7-25	2.120	10.000	14.500	100.000	0.100	5.200	0	0	0
zhangjiafen	1983-7-26	2.920	10.000	0.300	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-7-27	11.400	10.000	3.300	100.000	0.100	3.300	0	0	0
zhangjiafen	1983-7-28	8.020	10.000	1.400	100.000	0.100	1.900	0	0	0
zhangjiafen	1983-7-29	6.110	10.000	0	100.000	0.100	4.600	0	0	0
zhangjiafen	1983-7-30	6.490	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-7-31	5.160	10.000	2.000	100.000	0.100	5.200	0	0	0
zhangjiafen	1983-8-1	4.520	10.000	0.300	100.000	0.100	3.400	0	0	0
zhangjiafen	1983-8-2	4.040	10.000	0	100.000	0.100	4.900	0	0	0
zhangjiafen	1983-8-3	3.560	10.000	16.500	100.000	0.100	5.000	0	0	0
zhangjiafen	1983-8-4	14.700	10.000	22.800	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-8-5	29.000	10.000	20.000	100.000	0.100	3.600	0	0	0
zhangjiafen	1983-8-6	26.500	10.000	0	100.000	0.100	5.000	0	0	0
zhangjiafen	1983-8-7	23.300	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1983-8-8	20.400	10.000	0	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-8-9	13.400	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-8-10	9.760	10.000	0	100.000	0.100	3.800	0	0	0
zhangjiafen	1983-8-11	8.460	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-8-12	7.640	10.000	0	100.000	0.100	3.300	0	0	0
zhangjiafen	1983-8-13	10.900	10.000	0	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-8-14	24.300	10.000	2.700	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-8-15	16.300	10.000	0.100	100.000	0.100	6.800	0	0	0
zhangjiafen	1983-8-16	7.640	10.000	0	100.000	0.100	7.600	0	0	0
zhangjiafen	1983-8-17	5.470	10.000	0	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-8-18	4.520	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-8-19	4.280	10.000	0	100.000	0.100	5.000	0	0	0
zhangjiafen	1983-8-20	4.040	10.000	0.900	100.000	0.100	4.600	0	0	0
zhangjiafen	1983-8-21	2.910	10.000	6.300	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-8-22	2.910	10.000	4.700	100.000	0.100	0.600	0	0	0
zhangjiafen	1983-8-23	4.520	10.000	3.500	100.000	0.100	0.200	0	0	0
zhangjiafen	1983-8-24	5.160	10.000	8.900	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-8-25	5.160	10.000	12.800	100.000	0.100	0	0	0	0
zhangjiafen	1983-8-26	19.100	10.000	3.600	100.000	0.100	1.200	0	0	0
zhangjiafen	1983-8-27	23.800	10.000	2.500	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-8-28	20.700	10.000	4.300	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-8-29	21.200	10.000	1.300	100.000	0.100	3.400	0	0	0
zhangjiafen	1983-8-30	12.100	10.000	0	100.000	0.100	3.700	0	0	0
zhangjiafen	1983-8-31	13.500	10.000	2.900	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-9-1	26.000	10.000	0.100	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-9-2	26.800	10.000	0.100	100.000	0.100	4.700	0	0	0
zhangjiafen	1983-9-3	26.800	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-9-4	12.100	10.000	6.900	100.000	0.100	3.300	0	0	0
zhangjiafen	1983-9-5	9.380	10.000	6.000	100.000	0.100	0.800	0	0	0
zhangjiafen	1983-9-6	8.890	10.000	0.100	100.000	0.100	3.200	0	0	0
zhangjiafen	1983-9-7	8.020	10.000	8.400	100.000	0.100	1.800	0	0	0
zhangjiafen	1983-9-8	8.460	10.000	2.000	100.000	0.100	0.700	0	0	0
zhangjiafen	1983-9-9	8.890	10.000	0.100	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-9-10	8.890	10.000	0.200	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-9-11	7.260	10.000	1.300	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-9-12	6.870	10.000	0.400	100.000	0.100	3.200	0	0	0
zhangjiafen	1983-9-13	6.490	10.000	0.300	100.000	0.100	2.700	0	0	0
zhangjiafen	1983-9-14	6.870	10.000	1.400	100.000	0.100	3.400	0	0	0
zhangjiafen	1983-9-15	6.870	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-9-16	6.490	10.000	0	100.000	0.100	1.700	0	0	0
zhangjiafen	1983-9-17	6.490	10.000	0.600	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-9-18	6.110	10.000	3.000	100.000	0.100	1.800	0	0	0
zhangjiafen	1983-9-19	6.490	10.000	0	100.000	0.100	3.700	0	0	0
zhangjiafen	1983-9-20	6.490	10.000	0.300	100.000	0.100	1.100	0	0	0
zhangjiafen	1983-9-21	6.490	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-9-22	6.110	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1983-9-23	6.110	10.000	0.200	100.000	0.100	4.000	0	0	0
zhangjiafen	1983-9-24	6.110	10.000	0	100.000	0.100	4.300	0	0	0
zhangjiafen	1983-9-25	5.790	10.000	0	100.000	0.100	3.500	0	0	0
zhangjiafen	1983-9-26	5.790	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-9-27	5.790	10.000	0.200	100.000	0.100	3.100	0	0	0
zhangjiafen	1983-9-28	5.470	10.000	1.200	100.000	0.100	2.400	0	0	0
zhangjiafen	1983-9-29	6.110	10.000	3.800	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-9-30	12.900	10.000	0.100	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-10-1	9.760	10.000	0	100.000	0.100	2.800	0	0	0
zhangjiafen	1983-10-2	8.020	10.000	0	100.000	0.100	3.400	0	0	0
zhangjiafen	1983-10-3	7.640	10.000	0	100.000	0.100	3.400	0	0	0
zhangjiafen	1983-10-4	6.870	10.000	0	100.000	0.100	5.000	0	0	0
zhangjiafen	1983-10-5	6.110	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-10-6	6.110	10.000	0.300	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-10-7	6.110	10.000	1.800	100.000	0.100	0.300	0	0	0
zhangjiafen	1983-10-8	6.490	10.000	0	100.000	0.100	1.300	0	0	0
zhangjiafen	1983-10-9	6.490	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-10-10	6.110	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-10-11	6.110	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-10-12	6.110	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-10-13	5.790	10.000	0	100.000	0.100	2.500	0	0	0
zhangjiafen	1983-10-14	5.790	10.000	0	100.000	0.100	1.600	0	0	0
zhangjiafen	1983-10-15	5.790	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-10-16	5.790	10.000	0	100.000	0.100	4.500	0	0	0
zhangjiafen	1983-10-17	5.470	10.000	5.300	100.000	0.100	0.500	0	0	0
zhangjiafen	1983-10-18	5.160	10.000	0.100	100.000	0.100	0	0	0	0
zhangjiafen	1983-10-19	5.470	10.000	0	100.000	0.100	2.600	0	0	0
zhangjiafen	1983-10-20	5.160	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1983-10-21	5.160	10.000	0	100.000	0.100	3.700	0	0	0
zhangjiafen	1983-10-22	5.160	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1983-10-23	5.160	10.000	0	100.000	0.100	0	0	0	0
zhangjiafen	1983-10-24	5.160	10.000	1.900	100.000	0.100	5.400	0	0	0
zhangjiafen	1983-10-25	5.470	10.000	3.300	100.000	0.100	0.300	0	0	0
zhangjiafen	1983-10-26	5.790	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-10-27	6.110	10.000	0	100.000	0.100	1.500	0	0	0
zhangjiafen	1983-10-28	5.790	10.000	0	100.000	0.100	1.200	0	0	0
zhangjiafen	1983-10-29	5.160	10.000	0	100.000	0.100	1.400	0	0	0
zhangjiafen	1983-10-30	5.470	10.000	0	100.000	0.100	2.200	0	0	0
zhangjiafen	1983-10-31	5.470	10.000	0	100.000	0.100	2.000	0	0	0
zhangjiafen	1983-11-1	5.160	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-11-2	5.160	10.000	0	100.000	0.100	2.600	0	0	0
zhangjiafen	1983-11-3	5.160	10.000	0	100.000	0.100	3.000	0	0	0
zhangjiafen	1983-11-4	5.160	10.000	0	100.000	0.100	2.700	0	0	0
